"state" "year" "stateabb" "statefips" "total" "dem" "rep" "st.income" "state.1" "year.1" "st.pop" "inc.pop" "st.repshare" "z.st.inc" "z.st.pop" "z.st.inc.pop"
"555" "South Carolina" 1984 "SC" 45 969 344 616 35696292 "South Carolina" 1984 3271864 10.9100781695083 0.641666666666667 -0.191450330873423 -0.143314479561103 -0.593202807075772
"556" "South Carolina" 1988 "SC" 45 986 371 606 47922879 "South Carolina" 1988 3412097 14.0449931523049 0.620266120777891 -0.180743484211627 -0.138107646750363 -0.438396484370408
"557" "South Carolina" 1992 "SC" 45 1203 480 578 61803471 "South Carolina" 1992 3620464 17.0705939901626 0.546313799621928 -0.177755378297592 -0.132593657963258 -0.503304301618076
"558" "South Carolina" 1996 "SC" 45 1152 506 573 76286990 "South Carolina" 1996 3796200 20.0956193035140 0.531047265987025 -0.179571402974616 -0.1343997287682 -0.494045105315053
"559" "South Carolina" 2000 "SC" 45 1383 566 786 97659396 "South Carolina" 2000 4023438 24.2726235622371 0.581360946745562 -0.175820832803034 -0.129526199852406 -0.452307915674267
"560" "South Carolina" 2004 "SC" 45 1600 662 938 97659392 "South Carolina" 2004 4023438 24.2726225680624 0.58625 -0.175820842508531 -0.129526199740942 -0.452308038462353
"561" "South Dakota" 1952 "SD" 46 294 90 204 863802 "South Dakota" 1952 651000 1.32688479262673 0.693877551020408 -0.34848513580916 -0.382620421041778 -0.468491351210271
"562" "South Dakota" 1956 "SD" 46 294 122 172 951015 "South Dakota" 1956 670000 1.41942537313433 0.585034013605442 -0.34594559949757 -0.381452546967284 -0.579849749891532
"563" "South Dakota" 1960 "SD" 46 306 128 178 1277312 "South Dakota" 1960 683000 1.87014934114202 0.581699346405229 -0.337470804199844 -0.383661237655034 -0.315558203998246
"564" "South Dakota" 1964 "SD" 46 293 163 130 1401725 "South Dakota" 1964 701000 1.99960770328103 0.443686006825939 -0.344389835723613 -0.382691985083088 -0.547225107271095
"565" "South Dakota" 1968 "SD" 46 281 118 150 1854842 "South Dakota" 1968 669000 2.77255904334828 0.559701492537313 -0.350791598063271 -0.388352886616283 -0.475730708196194
"566" "South Dakota" 1972 "SD" 46 307 140 166 2753694 "South Dakota" 1972 677389 4.06515901498253 0.542483660130719 -0.361272220922395 -0.395235752697159 -0.334297581118565
"567" "South Dakota" 1976 "SD" 46 301 147 152 3840061 "South Dakota" 1976 686843 5.59088612681501 0.508361204013378 -0.374908159684946 -0.40180686161929 -0.423070524022712
"568" "South Dakota" 1980 "SD" 46 328 104 198 5625140 "South Dakota" 1980 690851 8.1423345989222 0.655629139072848 -0.377422966611411 -0.405807293701021 -0.551255163715273
"569" "South Dakota" 1984 "SD" 46 318 116 200 8101111 "South Dakota" 1984 697250 11.6186604517748 0.632911392405063 -0.371834743199346 -0.400987732029461 -0.412098958373602
"570" "South Dakota" 1988 "SD" 46 313 146 165 9639202 "South Dakota" 1988 698160 13.8065801535465 0.530546623794212 -0.368294053955321 -0.39390645294447 -0.48172536890348
"571" "South Dakota" 1992 "SD" 46 336 125 137 12732224 "South Dakota" 1992 712801 17.8622420563383 0.522900763358779 -0.369976712260218 -0.389984409066383 -0.368488636919431
"572" "South Dakota" 1996 "SD" 46 324 139 151 15882647 "South Dakota" 1996 742213 21.3990417845012 0.520689655172414 -0.380050990942646 -0.394142241033856 -0.290940957664954
"573" "South Dakota" 2000 "SD" 46 316 119 191 19509280 "South Dakota" 2000 755509 25.8226970161838 0.616129032258064 -0.372468268771618 -0.392821582423465 -0.276527400978821
"574" "South Dakota" 2004 "SD" 46 382 149 233 19509280 "South Dakota" 2004 755509 25.8226970161838 0.609947643979058 -0.37246826992354 -0.392821572258725 -0.276527400882461
"575" "Tennessee" 1952 "TN" 47 893 444 446 3949532 "Tennessee" 1952 3352000 1.17826133651551 0.501123595505618 -0.114093276235096 0.0374365469593611 -0.66768286609898
"576" "Tennessee" 1956 "TN" 47 939 457 462 4855193 "Tennessee" 1956 3415000 1.42172562225476 0.50272034820457 -0.112563360529849 0.00978010363733662 -0.576932123282657
"577" "Tennessee" 1960 "TN" 47 1052 481 557 5785145 "Tennessee" 1960 3575000 1.61822237762238 0.536608863198459 -0.116044704511393 -0.00120871923180784 -0.61558600990958
"578" "Tennessee" 1964 "TN" 47 1144 635 509 7411600 "Tennessee" 1964 3771000 1.96542031291435 0.44493006993007 -0.108689345837097 -0.00428207178758494 -0.584477944673754
"579" "Tennessee" 1968 "TN" 47 1249 351 473 10631337 "Tennessee" 1968 3878000 2.74144842702424 0.574029126213592 -0.0990352652741922 -0.0109012822355883 -0.503099686954436
"580" "Tennessee" 1972 "TN" 47 1201 357 813 15568633 "Tennessee" 1972 4088445 3.80795950538652 0.694871794871795 -0.0877021683915339 -0.00929778874776157 -0.527917027329865
"581" "Tennessee" 1976 "TN" 47 1476 826 634 24131508 "Tennessee" 1976 4329160 5.5741779005627 0.434246575342466 -0.0757890967542804 -0.000879616379050588 -0.43044227950299
"582" "Tennessee" 1980 "TN" 47 1618 783 788 38267597 "Tennessee" 1980 4600252 8.31858711218429 0.501591343093571 -0.0731924878559912 0.00723981784904609 -0.492313607941955
"583" "Tennessee" 1984 "TN" 47 1712 712 990 53675043 "Tennessee" 1984 4686743 11.4525253464933 0.581668625146886 -0.0739266794254007 -0.00171015604729604 -0.454560797632106
"584" "Tennessee" 1988 "TN" 47 1636 680 947 71900879 "Tennessee" 1988 4822438 14.9096533744965 0.582052858020897 -0.0632759911776031 -0.0051776840700929 -0.281254201345628
"585" "Tennessee" 1992 "TN" 47 1983 934 841 94464753 "Tennessee" 1992 5049742 18.7068473993325 0.473802816901408 -0.0498149737064983 -0.00607179557577669 -0.22465448183351
"586" "Tennessee" 1996 "TN" 47 1894 909 864 119287371 "Tennessee" 1996 5416643 22.0223800977838 0.487309644670051 -0.036854865765556 0.0034194354270955 -0.193810059077853
"587" "Tennessee" 2000 "TN" 47 2076 982 1062 150344413 "Tennessee" 2000 5702027 26.3668363899364 0.519569471624266 -0.0432506712051767 0.00571686477187764 -0.214821228964354
"588" "Tennessee" 2004 "TN" 47 2420 1036 1384 150344416 "Tennessee" 2004 5702027 26.3668369160651 0.571900826446281 -0.0432506622777205 0.00571685971942402 -0.214821165643424
"589" "Texas" 1952 "TX" 48 2076 969 1103 12999513 "Texas" 1952 8314000 1.5635690401732 0.532335907335907 0.573342719688054 0.809122098688962 -0.151276995867886
"590" "Texas" 1956 "TX" 48 1955 860 1081 15752353 "Texas" 1956 8830000 1.78395843714609 0.556929417825863 0.53884228726323 0.78155598816339 -0.11747749728236
"591" "Texas" 1960 "TX" 48 2312 1168 1122 18815410 "Texas" 1960 9624000 1.95505091438071 0.489956331877729 0.524005793556509 0.798741240637519 -0.21444622939518
"592" "Texas" 1964 "TX" 48 2627 1663 959 23460246 "Texas" 1964 10270000 2.28434722492697 0.365751334858886 0.520720371372543 0.79678829515296 -0.236954127584812
"593" "Texas" 1968 "TX" 48 3079 1267 1228 33589525 "Texas" 1968 10819000 3.10467926795452 0.492184368737475 0.559527090012541 0.805518657311436 -0.183554195916487
"594" "Texas" 1972 "TX" 48 3471 1154 2299 49287384 "Texas" 1972 11758760 4.19154604737234 0.665797856935998 0.632117136432705 0.85854658377222 -0.239153592477051
"595" "Texas" 1976 "TX" 48 4072 2082 1953 82087133 "Texas" 1976 12903268 6.36173200463634 0.484014869888476 0.778542890588025 0.942913441949562 -0.0829693523921618
"596" "Texas" 1980 "TX" 48 4542 1881 2511 142772098 "Texas" 1980 14338208 9.95745758465772 0.57172131147541 0.900798360054945 1.03610193718693 0.0557499264196481
"597" "Texas" 1984 "TX" 48 5398 1949 3433 214430582 "Texas" 1984 16007088 13.3959769572080 0.63786696395392 0.976901486211635 1.13125584010355 0.0421586028883425
"598" "Texas" 1988 "TX" 48 5427 2353 3037 255401642 "Texas" 1988 16667040 15.323755267882 0.563450834879406 0.83568866807006 1.11122076270459 -0.205995833652304
"599" "Texas" 1992 "TX" 48 6154 2282 2496 337933998 "Texas" 1992 17759738 19.0280959099734 0.522394307241524 0.90390000021241 1.11903638132014 -0.169946672459668
"600" "Texas" 1996 "TX" 48 5612 2460 2736 428726360 "Texas" 1996 19340342 22.1674652909447 0.526558891454965 0.990160708527899 1.18763422032658 -0.171202343679792
"601" "Texas" 2000 "TX" 48 6408 2434 3800 587227919 "Texas" 2000 20946503 28.0346518461817 0.609560474815528 1.0560697862573 1.23395656658771 -0.0256886052365194
"602" "Texas" 2004 "TX" 48 7360 2833 4527 587227904 "Texas" 2004 20946504 28.0346497916788 0.61508152173913 1.05606975834171 1.23395659520749 -0.0256888236487231
"603" "Utah" 1952 "UT" 49 330 135 194 1155650 "Utah" 1952 724000 1.59620165745856 0.589665653495441 -0.326316379815288 -0.37126753001472 -0.107541365961725
"604" "Utah" 1956 "UT" 49 334 118 216 1422421 "Utah" 1956 809000 1.75824598269468 0.646706586826347 -0.317766098526349 -0.361641494714445 -0.150091069708329
"605" "Utah" 1960 "UT" 49 375 169 205 1831597 "Utah" 1960 9e+05 2.03510777777778 0.548128342245989 -0.310244159897401 -0.354964074274038 -0.119103973300027
"606" "Utah" 1964 "UT" 49 400 220 181 2333809 "Utah" 1964 978000 2.38630777096115 0.451371571072319 -0.307834557050532 -0.348548810495839 -0.125851185764506
"607" "Utah" 1968 "UT" 49 423 157 239 3010638 "Utah" 1968 1029000 2.92579008746356 0.603535353535353 -0.317637250865183 -0.346008674220817 -0.340928583165541
"608" "Utah" 1972 "UT" 49 478 126 324 4514470 "Utah" 1972 1134601 3.97890535968151 0.72 -0.323683623519389 -0.343505300786304 -0.399229217260934
"609" "Utah" 1976 "UT" 49 541 182 338 7301818 "Utah" 1976 1272365 5.73877621594432 0.65 -0.323877914777638 -0.337355655838037 -0.357820654972903
"610" "Utah" 1980 "UT" 49 604 124 440 12464137 "Utah" 1980 1472595 8.46406309949443 0.780141843971631 -0.313682932228678 -0.323212261579324 -0.443664196588776
"611" "Utah" 1984 "UT" 49 630 155 469 18223095 "Utah" 1984 1622342 11.2325853611631 0.751602564102564 -0.305669272662574 -0.308402410706553 -0.510774421404058
"612" "Utah" 1988 "UT" 49 647 207 428 22224834 "Utah" 1988 1689372 13.1556779679076 0.674015748031496 -0.306637425408787 -0.300480980545784 -0.600019529837421
"613" "Utah" 1992 "UT" 49 744 183 323 29788209 "Utah" 1992 1836799 16.2174571088072 0.638339920948617 -0.303165200648407 -0.290486396587492 -0.648591356122574
"614" "Utah" 1996 "UT" 49 666 222 362 40354052 "Utah" 1996 2067976 19.5137912625678 0.61986301369863 -0.298831380766623 -0.281385699408482 -0.584707718595902
"615" "Utah" 2000 "UT" 49 771 203 515 52622280 "Utah" 2000 2241555 23.4757924744207 0.717270194986072 -0.289146747569683 -0.273091609682872 -0.542669684263406
"616" "Utah" 2004 "UT" 49 905 241 664 52622280 "Utah" 2004 2241555 23.4757924744207 0.733701657458564 -0.28914674808115 -0.273091604089722 -0.54266969952512
"617" "Vermont" 1952 "VT" 50 154 43 110 517635 "Vermont" 1952 375000 1.38036 0.718954248366013 -0.374779959676827 -0.425543680267366 -0.396821590296495
"618" "Vermont" 1956 "VT" 50 153 43 110 623899 "Vermont" 1956 377000 1.65490450928382 0.718954248366013 -0.365499796176657 -0.423212534809598 -0.281168973377969
"619" "Vermont" 1960 "VT" 50 167 69 98 747960 "Vermont" 1960 389000 1.92277634961440 0.586826347305389 -0.363472732115603 -0.422541265461544 -0.252883031547272
"620" "Vermont" 1964 "VT" 50 163 108 55 904155 "Vermont" 1964 399000 2.26605263157895 0.337423312883436 -0.363903967507192 -0.419916673622255 -0.25688912420292
"621" "Vermont" 1968 "VT" 50 161 70 85 1344847 "Vermont" 1968 430000 3.1275511627907 0.548387096774194 -0.365420954194707 -0.416464738734384 -0.163433077215016
"622" "Vermont" 1972 "VT" 50 187 68 117 1934233 "Vermont" 1972 463214 4.17567905978662 0.632432432432432 -0.378765865552072 -0.419468208402624 -0.251098239471963
"623" "Vermont" 1976 "VT" 50 188 81 102 2791138 "Vermont" 1976 485144 5.75321554012829 0.557377049180328 -0.390370480575439 -0.424008834824179 -0.351449950771435
"624" "Vermont" 1980 "VT" 50 213 82 95 4459868 "Vermont" 1980 512524 8.70177396570697 0.536723163841808 -0.388283400874686 -0.424648403185924 -0.364170020764142
"625" "Vermont" 1984 "VT" 50 235 96 136 6345061 "Vermont" 1984 526658 12.0477824318628 0.586206896551724 -0.383313705677068 -0.418060969215727 -0.302421304695843
"626" "Vermont" 1988 "VT" 50 243 116 124 8904578 "Vermont" 1988 549763 16.1971213049987 0.516666666666667 -0.371892954597686 -0.407893430329275 -0.0472713665535822
"627" "Vermont" 1992 "VT" 50 290 134 88 10999179 "Vermont" 1992 572751 19.2041201150238 0.396396396396396 -0.376765376540896 -0.402381848072208 -0.139970195258691
"628" "Vermont" 1996 "VT" 50 258 138 80 13072527 "Vermont" 1996 593701 22.0187047015248 0.36697247706422 -0.389377666339823 -0.406773231271077 -0.194382773017763
"629" "Vermont" 2000 "VT" 50 294 149 120 16691169 "Vermont" 2000 609709 27.3756316537889 0.446096654275093 -0.379559420145276 -0.404568614497558 -0.100422424023321
"630" "Vermont" 2004 "VT" 50 305 184 121 16691169 "Vermont" 2004 609709 27.3756316537889 0.39672131147541 -0.379559421351703 -0.404568603884287 -0.100422413764603
"631" "Virginia" 1952 "VA" 51 620 269 349 5291019 "Virginia" 1952 3504000 1.50999400684932 0.564724919093851 -0.012194006848458 0.0610754433444677 -0.223080547791833
"632" "Virginia" 1956 "VA" 51 698 268 386 6370835 "Virginia" 1956 3722000 1.71166980118216 0.590214067278288 -0.0219619782584684 0.0535354492605127 -0.209168108501125
"633" "Virginia" 1960 "VA" 51 771 362 405 7716878 "Virginia" 1960 3986000 1.93599548419468 0.528031290743155 -0.0211574041545544 0.0531439727017834 -0.237139945183035
"634" "Virginia" 1964 "VA" 51 1042 558 481 10468219 "Virginia" 1964 4357000 2.40262084002754 0.462945139557267 0.0111877889945652 0.0679486152453677 -0.108075388812741
"635" "Virginia" 1968 "VA" 51 1361 442 590 14820421 "Virginia" 1968 4558000 3.25151842913559 0.571705426356589 0.0211298377179938 0.0690822300669584 -0.0543752095093041
"636" "Virginia" 1972 "VA" 51 1457 439 988 21656940 "Virginia" 1972 4828131 4.4855742315194 0.692361597757533 0.0422694581463693 0.074392689743906 -0.0178095694091629
"637" "Virginia" 1976 "VA" 51 1697 814 837 33538287 "Virginia" 1976 5132693 6.53424761621239 0.506965475469413 0.0628775503150915 0.0875691024308787 -0.0068545760020994
"638" "Virginia" 1980 "VA" 51 1866 752 990 54626729 "Virginia" 1980 5368334 10.1757321731472 0.568312284730195 0.0792760153692137 0.0883913936361292 0.12874431153925
"639" "Virginia" 1984 "VA" 51 2147 796 1337 80696803 "Virginia" 1984 5643868 14.2981379082572 0.62681669010783 0.102709389662609 0.0940811011154385 0.272738486795703
"640" "Virginia" 1988 "VA" 51 2192 860 1309 112022303 "Virginia" 1988 6036908 18.5562382265888 0.603503918856616 0.133277645248917 0.109290697531454 0.381471634993817
"641" "Virginia" 1992 "VA" 51 2559 1039 1151 140206716 "Virginia" 1992 6414307 21.8584355254589 0.525570776255708 0.12936492661128 0.114721573627957 0.312053010085996
"642" "Virginia" 1996 "VA" 51 2417 1091 1138 169938221 "Virginia" 1996 6750884 25.1727360446424 0.510542844324809 0.131253270734339 0.116897033500644 0.297090143055029
"643" "Virginia" 2000 "VA" 51 2739 1217 1437 222497698 "Virginia" 2000 7104016 31.3199882995759 0.541446872645064 0.138307069437979 0.118674407642428 0.346873179661448
"644" "Virginia" 2004 "VA" 51 3172 1455 1717 222497696 "Virginia" 2004 7104016 31.319988018045 0.541298865069357 0.138307067179594 0.118674398276974 0.346873183805918
"645" "Washington" 1952 "WA" 53 1103 493 599 4830571 "Washington" 1952 2448000 1.97327246732026 0.548534798534799 -0.0471696083940107 -0.103152678909958 0.397825066779953
"646" "Washington" 1956 "WA" 53 1151 523 620 5795654 "Washington" 1956 2668000 2.17228410794603 0.542432195975503 -0.0563448956335708 -0.0966864865271994 0.375073200801748
"647" "Washington" 1960 "WA" 53 1242 599 629 6955167 "Washington" 1960 2855000 2.43613555166375 0.512214983713355 -0.0585728753620701 -0.0964251138599968 0.358492713563277
"648" "Washington" 1964 "WA" 53 1259 780 470 8461684 "Washington" 1964 2961000 2.85771158392435 0.376 -0.0675062408270936 -0.104123123829721 0.387821528267132
"649" "Washington" 1968 "WA" 53 1304 616 589 12589673 "Washington" 1968 3270000 3.85005290519878 0.488796680497925 -0.0428598228306161 -0.0824159520590418 0.472174222711024
"650" "Washington" 1972 "WA" 53 1471 568 837 16306905 "Washington" 1972 3446815 4.73100674100583 0.595729537366548 -0.0719417258469331 -0.0818938926548366 0.166951694885834
"651" "Washington" 1976 "WA" 53 1556 717 778 26502328 "Washington" 1976 3690561 7.181110947631 0.520401337792642 -0.0408405069973606 -0.0711732612988012 0.278544857568331
"652" "Washington" 1980 "WA" 53 1742 650 865 45337963 "Washington" 1980 4154678 10.9125094652341 0.570957095709571 -0.00729607469211556 -0.0398372289112657 0.375133988771707
"653" "Washington" 1984 "WA" 53 1884 807 1052 60901243 "Washington" 1984 4343657 14.0207302280083 0.56589564281872 -0.0266903942077178 -0.0360469869261613 0.20183691359814
"654" "Washington" 1988 "WA" 53 1865 934 904 80130195 "Washington" 1988 4639894 17.2698331039459 0.49183895538629 -0.0229608222767449 -0.0223831450951267 0.147681953592133
"655" "Washington" 1992 "WA" 53 2288 993 731 112633619 "Washington" 1992 5160757 21.8250188877329 0.424013921113689 0.0213559027765916 0.00375542106993274 0.306362241145211
"656" "Washington" 1996 "WA" 53 2254 1123 841 139327838 "Washington" 1996 5569753 25.0150837927642 0.428207739307536 0.0296586391797243 0.0164414869463045 0.272524181741709
"657" "Washington" 2000 "WA" 53 2487 1248 1109 186863378 "Washington" 2000 5908372 31.6268809749962 0.47051336444633 0.0486412055960872 0.0223419767974526 0.381675241656821
"658" "Washington" 2004 "WA" 53 2815 1510 1305 186863376 "Washington" 2004 5908372 31.6268806364934 0.463587921847247 0.0486412026484822 0.0223419711102106 0.381675241348901
"659" "West Virginia" 1952 "WV" 54 874 454 420 2440750 "West Virginia" 1952 1957000 1.24718957588145 0.480549199084668 -0.228700263454288 -0.179512534996059 -0.575302290534658
"660" "West Virginia" 1956 "WV" 54 831 382 449 2743271 "West Virginia" 1956 1857000 1.47725955842757 0.540312876052948 -0.238808906938129 -0.212274712261388 -0.506493104989247
"661" "West Virginia" 1960 "WV" 54 838 442 396 3010995 "West Virginia" 1960 1853000 1.62492984349703 0.47255369928401 -0.25231177883529 -0.228934596384227 -0.607597876200181
"662" "West Virginia" 1964 "WV" 54 792 538 254 3548013 "West Virginia" 1964 1797000 1.97440901502504 0.320707070707071 -0.260214851545481 -0.247598413431013 -0.574683261470411
"663" "West Virginia" 1968 "WV" 54 754 374 308 4536204 "West Virginia" 1968 1763000 2.57300283607487 0.451612903225806 -0.27387594278175 -0.25967353005895 -0.651286523004031
"664" "West Virginia" 1972 "WV" 54 762 277 485 6616876 "West Virginia" 1972 1796910 3.68236361309136 0.636482939632546 -0.278801995923565 -0.268569507599279 -0.622465446768144
"665" "West Virginia" 1976 "WV" 54 751 436 315 10286673 "West Virginia" 1976 1877440 5.47909547042782 0.419440745672437 -0.279877749063289 -0.270752157868547 -0.47239313741216
"666" "West Virginia" 1980 "WV" 54 738 367 334 15946782 "West Virginia" 1980 1951349 8.1721834484759 0.476462196861626 -0.281224384280368 -0.272629587445092 -0.541273248574451
"667" "West Virginia" 1984 "WV" 54 736 328 405 20081069 "West Virginia" 1984 1927696 10.4171347556876 0.552523874488404 -0.293524052520447 -0.277841884610515 -0.719192338100656
"668" "West Virginia" 1988 "WV" 54 653 341 310 23259046 "West Virginia" 1988 1830213 12.7083820298512 0.476190476190476 -0.301570852262332 -0.287206184681626 -0.681310542295172
"669" "West Virginia" 1992 "WV" 54 684 331 242 29100894 "West Virginia" 1992 1806451 16.1094289299848 0.422338568935428 -0.305857543195816 -0.293172847704584 -0.66698828192381
"670" "West Virginia" 1996 "WV" 54 636 328 234 33770562 "West Virginia" 1996 1822808 18.5266698412559 0.416370106761566 -0.32068171961712 -0.302237311496924 -0.738524656562839
"671" "West Virginia" 2000 "WV" 54 648 295 336 39505668 "West Virginia" 2000 1807099 21.8613745013417 0.532488114104596 -0.32215179286475 -0.308095509317868 -0.725746958129913
"672" "West Virginia" 2004 "WV" 54 751 327 424 39505668 "West Virginia" 2004 1807099 21.8613745013417 0.564580559254328 -0.322151793629912 -0.308095502388181 -0.72574698395633
"673" "Wisconsin" 1952 "WI" 55 1607 622 980 6241727 "Wisconsin" 1952 3469000 1.79928711444220 0.611735330836454 0.0600217139151664 0.0556322764136866 0.164642452709306
"674" "Wisconsin" 1956 "WI" 55 1550 587 955 7447948 "Wisconsin" 1956 3742000 1.99036557990379 0.619325551232166 0.0424252099182077 0.0563859603760291 0.144328481306243
"675" "Wisconsin" 1960 "WI" 55 1729 831 895 8947901 "Wisconsin" 1960 3962000 2.25843033821302 0.518539976825029 0.039310812284869 0.0499700928808437 0.14685794233535
"676" "Wisconsin" 1964 "WI" 55 1692 1050 638 10894374 "Wisconsin" 1964 4165000 2.61569603841537 0.377962085308057 0.0279011053726244 0.0442825880946392 0.124105413376159
"677" "Wisconsin" 1968 "WI" 55 1692 749 810 14949241 "Wisconsin" 1968 4345000 3.44056179516686 0.519563822963438 0.0248250771945604 0.0440285710663077 0.111932131219849
"678" "Wisconsin" 1972 "WI" 55 1853 810 989 20670462 "Wisconsin" 1972 4498433 4.59503609367973 0.549749861033908 0.0212103771565543 0.0370895862949482 0.0645931737610367
"679" "Wisconsin" 1976 "WI" 55 2101 1040 1005 30577828 "Wisconsin" 1976 4584688 6.66955483121207 0.491442542787286 0.019237009454469 0.027247572199469 0.0528436641720864
"680" "Wisconsin" 1980 "WI" 55 2273 982 1089 47881343 "Wisconsin" 1980 4712045 10.1614782965782 0.525832930951231 0.0164084434774867 0.0190512886450879 0.123977595619992
"681" "Wisconsin" 1984 "WI" 55 2212 996 1199 62423359 "Wisconsin" 1984 4735571 13.1818019410964 0.54624145785877 -0.0167406134778185 0.00317666177142356 -0.0125815743421314
"682" "Wisconsin" 1988 "WI" 55 2192 1127 1047 78125582 "Wisconsin" 1988 4822391 16.2005905369349 0.481600735970561 -0.0327813604206023 -0.00518211399749767 -0.0466408726175778
"683" "Wisconsin" 1992 "WI" 55 2531 1041 931 99453934 "Wisconsin" 1992 5025398 19.7902601943169 0.47210953346856 -0.0302714102995813 -0.00822676348122325 -0.0401520212837902
"684" "Wisconsin" 1996 "WI" 55 2196 1072 845 121863733 "Wisconsin" 1996 5229986 23.3009673448457 0.440792905581638 -0.0283040237802953 -0.0124557985251023 0.00542416988381622
"685" "Wisconsin" 2000 "WI" 55 2599 1243 1237 152952509 "Wisconsin" 2000 5372243 28.4708843215022 0.498790322580645 -0.0366879760050835 -0.0208536648956317 0.023780772387793
"686" "Wisconsin" 2004 "WI" 55 2968 1490 1478 152952512 "Wisconsin" 2004 5372243 28.4708848799282 0.497978436657682 -0.036687967027183 -0.0208536689335561 0.0237808531401079
"687" "Wyoming" 1952 "WY" 56 129 48 81 560089 "Wyoming" 1952 293000 1.91156655290102 0.627906976744186 -0.371555156467746 -0.438296242790911 0.31512416012385
"688" "Wyoming" 1956 "WY" 56 124 50 75 627292 "Wyoming" 1956 312000 2.01055128205128 0.6 -0.365296970911821 -0.432476695935026 0.169931943636151
"689" "Wyoming" 1960 "WY" 56 141 63 77 765352 "Wyoming" 1960 331000 2.3122416918429 0.55 -0.362618431895124 -0.430211475028815 0.210943588973297
"690" "Wyoming" 1964 "WY" 56 143 81 62 877170 "Wyoming" 1964 339000 2.58752212389381 0.433566433566434 -0.364962288640258 -0.427312307106857 0.0934052562301773
"691" "Wyoming" 1968 "WY" 56 127 45 71 1073918 "Wyoming" 1968 324000 3.31456172839506 0.612068965517241 -0.37319263200985 -0.428932756828604 0.00108594562533982
"692" "Wyoming" 1972 "WY" 56 146 44 100 1633433 "Wyoming" 1972 346863 4.7091589474807 0.694444444444444 -0.385187267308357 -0.432632538757645 0.150504705193213
"693" "Wyoming" 1976 "WY" 56 156 62 93 2851990 "Wyoming" 1976 395446 7.2120845829772 0.6 -0.389473452718458 -0.433882322508957 0.292210585016563
"694" "Wyoming" 1980 "WY" 56 177 49 111 5573052 "Wyoming" 1980 474185 11.7529065660027 0.69375 -0.377908431206721 -0.42869910384562 0.656175726389532
"695" "Wyoming" 1984 "WY" 56 189 53 133 6812332 "Wyoming" 1984 504895 13.4925717228335 0.71505376344086 -0.380259244656068 -0.420239059987186 0.0668468914005888
"696" "Wyoming" 1988 "WY" 56 177 67 107 6961888 "Wyoming" 1988 465103 14.968486550291 0.614942528735632 -0.381410133847092 -0.415872954884338 -0.270561932492876
"697" "Wyoming" 1992 "WY" 56 201 68 79 9061238 "Wyoming" 1992 466251 19.4342489345867 0.537414965986395 -0.384356657116278 -0.411809390050932 -0.100779838961143
"698" "Wyoming" 1996 "WY" 56 212 78 105 10608905 "Wyoming" 1996 488167 21.7321224089297 0.573770491803279 -0.397554328793861 -0.415748929690698 -0.239039093679855
"699" "Wyoming" 2000 "WY" 56 218 60 148 13716821 "Wyoming" 2000 494001 27.7667879214819 0.711538461538462 -0.387043707281564 -0.413891149389391 -0.0560647518843931
"700" "Wyoming" 2004 "WY" 56 239 71 168 13716821 "Wyoming" 2004 494001 27.7667879214819 0.702928870292887 -0.38704370854552 -0.413891138420162 -0.0560647390659596
